sample_id,physical_state_id,history_regime,history_band,cue_u,omega_true,omega_hat,frequency_valid,appearance_r,appearance_g,appearance_b,appearance_hex,appearance_alpha_hat,color_valid,checkpoint_sha256,test_manifest_id,prediction_source
sample_5a52cd768f57b488e33c,traj_baec71927206fa6445d0,short,high,0.7,5.8812336428838154,5.9430000000000005,True,65.0,95.75,222.0,#4160DE,0.9204202541457878,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5a52cd768f57b488e33c.mp4
sample_5a62890a1736f9e53173,traj_c08591e32515903cacf5,short,high,0.2,5.37580462430422,2.8236250000000003,True,215.5,55.0,59.0,#D8373B,0.08393316907062373,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5a62890a1736f9e53173.mp4
sample_5b6937331cc21605b688,traj_4c8a113a25d56850ac34,short,high,0.6,5.604429524916645,5.985625,True,78.5,94.0,199.0,#4E5EC7,0.8259045984330445,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5b6937331cc21605b688.mp4
sample_5b6fffb683b756d6f735,traj_bd875a2d95da8b6d2d70,short,high,0.2,6.2263995909609955,3.141375,True,218.0,54.0,57.0,#DA3639,0.0706237368843609,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5b6fffb683b756d6f735.mp4
sample_5be1859748d7a07dc70f,traj_1423f28fdc90acc516ea,short,high,0.6,5.704652440381287,5.443125,True,82.0,95.0,199.0,#525FC7,0.8162322471692367,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5be1859748d7a07dc70f.mp4
sample_5bf5b8fd8e2bcd66f715,traj_bbfb5ec1785f1f232174,short,high,0.2,6.085558344940545,2.955375,True,219.5,55.0,57.5,#DC373A,0.07321225879682179,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5bf5b8fd8e2bcd66f715.mp4
sample_5c2c672b9be381c9f78e,traj_f5f815642c47507f2559,short,high,0.3,5.817883656940131,2.8081250000000004,True,206.0,60.0,70.0,#CE3C46,0.13662066387973754,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5c2c672b9be381c9f78e.mp4
sample_5c65692434c446e67897,traj_3c5cebfdbe513cd9afea,short,high,0.4,5.388094914100128,3.025125,True,184.0,66.0,82.0,#B84252,0.23102212009634285,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5c65692434c446e67897.mp4
sample_5c7a8763d172c0b384c9,traj_1423f28fdc90acc516ea,short,high,0.8,5.704652440381287,6.02825,True,55.0,94.0,223.0,#375EDF,0.9517801279034357,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5c7a8763d172c0b384c9.mp4
sample_5c8161cf0bdb54474cbc,traj_95cec264e61f2948f701,short,high,0.2,5.2620921596157455,2.7190000000000003,True,222.0,53.25,56.0,#DE3538,0.05754962487195814,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5c8161cf0bdb54474cbc.mp4
sample_5c8b7729955e601e6873,traj_add0c4f7c94222a646c9,short,high,0.3,6.377800347286929,3.339,True,201.0,61.0,71.0,#C93D47,0.1574776445834833,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5c8b7729955e601e6873.mp4
sample_5c99d9c9fbd6521a2ff6,traj_14ca7092166f2bfad503,short,high,0.3,5.581788740443153,2.8352500000000003,True,207.0,58.0,64.0,#CF3A40,0.12203427369120456,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5c99d9c9fbd6521a2ff6.mp4
sample_5cf17ec4a3f83d82ba8d,traj_1724cd39bd03459f4366,short,high,0.0,6.047519334997407,3.048375,True,230.0,50.0,47.75,#E63230,0.01490130395061045,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5cf17ec4a3f83d82ba8d.mp4
sample_5d72bcd2f0c724e967dc,traj_b5c0611b4375607c33e3,short,high,0.4,6.020773878395056,3.03675,True,177.0,68.0,85.0,#B14455,0.2630810331939869,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5d72bcd2f0c724e967dc.mp4
sample_5dbccb59c9acabdd61dd,traj_bd875a2d95da8b6d2d70,short,high,0.1,6.2263995909609955,3.06,True,225.0,51.0,51.0,#E13333,0.03375460258575344,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5dbccb59c9acabdd61dd.mp4
sample_5e0d419473cf1a57be41,traj_28a12d3978aea1805638,short,high,0.2,6.207428472696575,3.335125,True,212.0,54.0,57.0,#D43639,0.08814816865535284,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5e0d419473cf1a57be41.mp4
sample_5e75329b3982a38361c3,traj_99a51c3d41c4a564fa5a,short,high,1.0,6.222302226677709,5.7802500000000006,True,46.0,94.0,228.0,#2E5EE4,0.9850640901414689,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5e75329b3982a38361c3.mp4
sample_5ea1b5eb49c1a69bee0e,traj_3ed56c3c05bdf93c23d1,short,high,0.5,5.381560854913005,2.9863750000000002,True,144.0,85.0,120.5,#905578,0.4520742781207608,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5ea1b5eb49c1a69bee0e.mp4
sample_5ef449530a3f005d3228,traj_99a51c3d41c4a564fa5a,short,high,0.0,6.222302226677709,3.211125,True,232.0,48.0,46.0,#E8302E,0.005177043824921791,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5ef449530a3f005d3228.mp4
sample_5f1fda2a0759784ff0eb,traj_d543f63e7f019fbfb032,short,high,0.8,5.651217558601436,6.12125,True,53.0,93.0,225.5,#355DE2,0.9611029594972453,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5f1fda2a0759784ff0eb.mp4
sample_5f8f69cb94d4a6291358,traj_a655d1b16d933ec0ffea,short,high,0.7,5.56921688895609,5.086625,True,66.0,96.0,215.0,#4260D7,0.9030619307328147,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5f8f69cb94d4a6291358.mp4
sample_5fa0e8414a7c06c8a20d,traj_81994316786f38c817ac,short,high,1.0,6.05197367205984,5.931375,True,49.0,96.0,233.0,#3160E9,0.995155172891116,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5fa0e8414a7c06c8a20d.mp4
sample_5fe5d1247758ebb80bf9,traj_2bd7d855dc7a4a2d9c6e,short,high,0.3,5.453427180974915,2.874,True,205.0,58.0,67.0,#CD3A43,0.13414634146341464,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5fe5d1247758ebb80bf9.mp4
sample_5fed89614eb04535ad17,traj_4988c8e137e14fbdb616,short,high,0.9,5.755549730455171,6.202625,True,52.0,97.0,233.0,#3461E9,0.9873896071537334,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_5fed89614eb04535ad17.mp4
sample_607aa467ed681fa694d3,traj_c53c51af57337807e3d5,short,high,0.1,5.9033108834179915,2.498125,True,220.0,53.25,53.5,#DC3536,0.05740081946789956,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_607aa467ed681fa694d3.mp4
sample_60947d61a0b18d89c470,traj_b0ccb16847295a2d4a6d,short,high,0.2,5.672613856242564,3.0406250000000004,True,217.5,56.0,58.0,#DA383A,0.07557238171700673,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_60947d61a0b18d89c470.mp4
sample_60ef6b4c5573501fd42f,traj_d543f63e7f019fbfb032,short,high,1.0,5.651217558601436,6.191,True,46.0,95.0,232.5,#2E5FE8,0.9990033498518867,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_60ef6b4c5573501fd42f.mp4
sample_610094b060b7d7c6bedf,traj_5a106015371346dbb37b,short,high,0.8,5.404043329184993,5.22225,True,57.0,97.0,227.25,#3961E3,0.9586182553085463,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_610094b060b7d7c6bedf.mp4
sample_61323dfbf37b25d8b40b,traj_9f100cec57889fb2136c,short,high,0.0,5.251859925897098,2.91275,True,228.0,48.0,46.0,#E4302E,0.01194595941419119,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_61323dfbf37b25d8b40b.mp4
sample_6135833ca07177c7450b,traj_7f539cc2424eb56cadad,short,high,0.2,6.246788519498111,2.9708750000000004,True,216.0,53.0,57.0,#D83539,0.07838930262174358,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_6135833ca07177c7450b.mp4
sample_61d808a0f7ee6476f148,traj_d0bb39840d7f6435fe98,short,high,0.9,6.179164578194396,6.024375,True,51.0,94.0,228.0,#335EE4,0.9740801749674705,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_61d808a0f7ee6476f148.mp4
sample_62d3ab7f90395489410d,traj_d54f9f971d4561ba6128,short,high,0.1,5.629647106683609,2.657,True,219.25,52.0,52.0,#DB3434,0.05280169430525179,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_62d3ab7f90395489410d.mp4
sample_62fd82aa59ded058539f,traj_a35f8c5bb7a95626daaf,short,high,1.0,5.672210866567194,5.23,True,50.0,96.0,231.0,#3260E7,0.985413609811467,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_62fd82aa59ded058539f.mp4
sample_63554083f375223ff1f2,traj_7a93b7c9eadeac583793,short,high,0.4,6.120586756072904,3.335125,True,178.0,72.0,91.0,#B2485B,0.277850834694499,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_63554083f375223ff1f2.mp4
sample_63614d0b24a1e2919b87,traj_4c7ed236e6fb32b949d7,short,high,0.5,6.101521049483748,2.955375,True,143.5,84.0,121.0,#905479,0.4662419368234545,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_63614d0b24a1e2919b87.mp4
sample_63d7f3f241dbb21c8526,traj_46e3a7af138764144298,short,high,0.1,5.954065999315697,2.9708750000000004,True,220.75,52.0,53.0,#DD3435,0.05457697738157859,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_63d7f3f241dbb21c8526.mp4
sample_63dedd2854be2a123c5b,traj_81994316786f38c817ac,short,high,0.1,6.05197367205984,3.025125,True,223.25,53.0,55.0,#DF3537,0.051839650065059105,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_63dedd2854be2a123c5b.mp4
sample_640a97975302a40ae46c,traj_4c7ed236e6fb32b949d7,short,high,0.4,6.101521049483748,3.00575,True,190.25,66.0,81.0,#BE4251,0.21907616068215166,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_640a97975302a40ae46c.mp4
sample_64957744f8c53d6a478e,traj_14ca7092166f2bfad503,short,high,0.5,5.581788740443153,3.1375,True,138.0,88.0,125.0,#8A587D,0.48541014922067494,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_64957744f8c53d6a478e.mp4
sample_64a7f266a1e9529d9032,traj_81994316786f38c817ac,short,high,0.8,6.05197367205984,5.881,True,57.0,96.0,227.0,#3960E3,0.9600267157609147,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_64a7f266a1e9529d9032.mp4
sample_65e20ba0e0e6dd5c599b,traj_baec71927206fa6445d0,short,high,0.9,5.8812336428838154,6.008875,True,50.0,96.0,231.0,#3260E7,0.9818803466127737,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_65e20ba0e0e6dd5c599b.mp4
sample_663bc25b5a034ff2ea6e,traj_4988c8e137e14fbdb616,short,high,0.3,5.755549730455171,2.9205,True,208.0,57.0,66.0,#D03942,0.12213117023338224,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_663bc25b5a034ff2ea6e.mp4
sample_674c1ec7532dd8ded989,traj_99a51c3d41c4a564fa5a,short,high,0.7,6.222302226677709,5.7415,True,64.0,94.0,212.0,#405ED4,0.903193433182913,True,0dd907676adebe24fd44b1e8feae808a2c7864615ac965a742e422f0cd721392,frequency_color_circle__high_frequency_circle_11color_64states_0d57ec1800e8,runs/pendulum/unified_mechanism_v2/behavior/large_seed3407/short/high_frequency_11color_64states/prediction/predictions/sample_674c1ec7532dd8ded989.mp4
